current Cycle: ,0
OFF/UNPLUGGED
2014-11-21 14:46:41.114534
PWM_FRONT: 1.26,CHG: 4.2,BLEDR2: 0.95,BLEDR1: 1.02,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 4.19,PG: 0.0,PWM_REAR: 0.58,TLEDR2: 2.1,TLEDR1: 2.02
PWM_FRONT: 1.67,CHG: 4.2,BLEDR2: 0.95,BLEDR1: 1.02,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 4.19,PG: 0.0,PWM_REAR: 0.55,TLEDR2: 2.11,TLEDR1: 2.11
PWM_FRONT: 2.09,CHG: 4.2,BLEDR2: 0.95,BLEDR1: 1.02,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 4.19,PG: 0.0,PWM_REAR: 0.53,TLEDR2: 2.11,TLEDR1: 2.13
PWM_FRONT: 2.6,CHG: 4.2,BLEDR2: 0.96,BLEDR1: 1.03,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 4.2,PG: 0.0,PWM_REAR: 0.51,TLEDR2: 2.1,TLEDR1: 2.12
PWM_FRONT: 3.17,CHG: 4.2,BLEDR2: 0.96,BLEDR1: 1.03,REAR_LEDS: 0.0,VBAT: 4.21,FRONT_LEDS: 4.2,PG: 0.0,PWM_REAR: 0.49,TLEDR2: 2.13,TLEDR1: 2.16
PWM_FRONT: 2.73,CHG: 4.21,BLEDR2: 2.01,BLEDR1: 2.0,REAR_LEDS: 0.0,VBAT: 4.21,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.47,TLEDR2: 2.26,TLEDR1: 2.29
PWM_FRONT: 1.91,CHG: 4.21,BLEDR2: 2.1,BLEDR1: 2.1,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.44,TLEDR2: 2.32,TLEDR1: 2.33
PWM_FRONT: 1.35,CHG: 4.2,BLEDR2: 2.11,BLEDR1: 2.11,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.46,TLEDR2: 2.23,TLEDR1: 2.23
PWM_FRONT: 1.22,CHG: 4.2,BLEDR2: 0.95,BLEDR1: 1.02,REAR_LEDS: 4.18,VBAT: 4.2,FRONT_LEDS: 4.18,PG: 0.0,PWM_REAR: 0.62,TLEDR2: 1.37,TLEDR1: 1.36
PWM_FRONT: 1.18,CHG: 4.2,BLEDR2: 0.95,BLEDR1: 1.02,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 4.19,PG: 0.0,PWM_REAR: 0.58,TLEDR2: 2.09,TLEDR1: 2.03
PWM_FRONT: 0.84,CHG: 4.21,BLEDR2: 2.0,BLEDR1: 1.99,REAR_LEDS: 0.0,VBAT: 4.21,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.55,TLEDR2: 2.14,TLEDR1: 2.12
PWM_FRONT: 0.6,CHG: 4.21,BLEDR2: 2.05,BLEDR1: 2.05,REAR_LEDS: 0.0,VBAT: 4.21,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.53,TLEDR2: 2.18,TLEDR1: 2.15
PWM_FRONT: 0.55,CHG: 4.2,BLEDR2: 2.09,BLEDR1: 2.09,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.51,TLEDR2: 2.24,TLEDR1: 2.23
